vtkOriginalIndices,Structured Coordinates:0,Structured Coordinates:1,Structured Coordinates:2,Cell Type,EulerAngles:0,EulerAngles:1,EulerAngles:2,FeatureIds,GBEuclideanDistances,IPFColor:0,IPFColor:1,IPFColor:2,Phases,QPEuclideanDistances,TJEuclideanDistances,__vtkIsSelected__
5308,16,0,12,11,5.18605,0.570747,1.84487,3,3.15,202,255,186,1,-1,6.68973,0
5309,17,0,12,11,5.18605,0.570747,1.84487,3,3.6,202,255,186,1,-1,7.02922,0
5310,18,0,12,11,5.18605,0.570747,1.84487,3,4.05,202,255,186,1,-1,7.38055,0
5311,19,0,12,11,5.18605,0.570747,1.84487,3,4.5,202,255,186,1,-1,7.74209,0
5312,20,0,12,11,5.18605,0.570747,1.84487,3,4.95,202,255,186,1,-1,8.11249,0
5313,0,1,12,11,4.35352,0.436289,2.35,1,3.6,255,20,233,1,-1,4.05,0
5314,1,1,12,11,4.35352,0.436289,2.35,1,3.15,255,20,233,1,-1,3.87105,0
5315,2,1,12,11,4.35352,0.436289,2.35,1,2.7,255,20,233,1,-1,3.73798,0
5316,3,1,12,11,4.35352,0.436289,2.35,1,2.25,255,20,233,1,-1,3.65582,0
5317,4,1,12,11,4.35352,0.436289,2.35,1,1.8,255,20,233,1,-1,3.62802,0
5318,5,1,12,11,4.35352,0.436289,2.35,1,1.35,255,20,233,1,-1,4.05,0
5319,6,1,12,11,4.35352,0.436289,2.35,1,0.9,255,20,233,1,-1,4.07492,0
5320,7,1,12,11,4.35352,0.436289,2.35,1,0.45,255,20,233,1,-1,4.1488,0
5321,8,1,12,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,4.26907,0
5322,9,1,12,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,4.43199,0
5323,10,1,12,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,4.63303,0
5324,11,1,12,11,5.18605,0.570747,1.84487,3,0.9,202,255,186,1,-1,4.86749,0
5325,12,1,12,11,5.18605,0.570747,1.84487,3,1.35,202,255,186,1,-1,5.13079,0
5326,13,1,12,11,5.18605,0.570747,1.84487,3,1.8,202,255,186,1,-1,5.41872,0
5327,14,1,12,11,5.18605,0.570747,1.84487,3,2.25,202,255,186,1,-1,5.72756,0
5328,15,1,12,11,5.18605,0.570747,1.84487,3,2.7,202,255,186,1,-1,6.05413,0
5329,16,1,12,11,5.18605,0.570747,1.84487,3,3.15,202,255,186,1,-1,6.3957,0
5330,17,1,12,11,5.18605,0.570747,1.84487,3,3.6,202,255,186,1,-1,6.75,0
5331,18,1,12,11,5.18605,0.570747,1.84487,3,4.05,202,255,186,1,-1,7.11512,0
5332,19,1,12,11,5.18605,0.570747,1.84487,3,4.5,202,255,186,1,-1,7.48949,0
5333,20,1,12,11,5.18605,0.570747,1.84487,3,4.95,202,255,186,1,-1,7.87178,0
5334,0,2,12,11,4.35352,0.436289,2.35,1,3.15,255,20,233,1,-1,3.65582,0
5335,1,2,12,11,4.35352,0.436289,2.35,1,3.15,255,20,233,1,-1,3.45652,0
5336,2,2,12,11,4.35352,0.436289,2.35,1,2.7,255,20,233,1,-1,3.30681,0
5337,3,2,12,11,4.35352,0.436289,2.35,1,2.25,255,20,233,1,-1,3.21364,0
5338,4,2,12,11,4.35352,0.436289,2.35,1,1.8,255,20,233,1,-1,3.18198,0
5339,5,2,12,11,4.35352,0.436289,2.35,1,1.35,255,20,233,1,-1,3.6,0
5340,6,2,12,11,4.35352,0.436289,2.35,1,0.9,255,20,233,1,-1,3.62802,0
5341,7,2,12,11,4.35352,0.436289,2.35,1,0.45,255,20,233,1,-1,3.71079,0
5342,8,2,12,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,3.8448,0
5343,9,2,12,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,4.02492,0
5344,10,2,12,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,4.24529,0
5345,11,2,12,11,5.18605,0.570747,1.84487,3,0.9,202,255,186,1,-1,4.5,0
5346,12,2,12,11,5.18605,0.570747,1.84487,3,1.35,202,255,186,1,-1,4.78357,0
5347,13,2,12,11,5.18605,0.570747,1.84487,3,1.8,202,255,186,1,-1,5.09117,0
5348,14,2,12,11,5.18605,0.570747,1.84487,3,2.25,202,255,186,1,-1,5.41872,0
5349,15,2,12,11,5.18605,0.570747,1.84487,3,2.7,202,255,186,1,-1,5.76281,0
5350,16,2,12,11,5.18605,0.570747,1.84487,3,3.15,202,255,186,1,-1,6.12066,0
5351,17,2,12,11,5.18605,0.570747,1.84487,3,3.6,202,255,186,1,-1,6.48999,0
5352,18,2,12,11,5.18605,0.570747,1.84487,3,4.05,202,255,186,1,-1,6.86895,0
5353,19,2,12,11,5.18605,0.570747,1.84487,3,4.5,202,255,186,1,-1,7.25603,0
5354,20,2,12,11,5.18605,0.570747,1.84487,3,4.95,202,255,186,1,-1,7.65,0
5355,0,3,12,11,4.35352,0.436289,2.35,1,2.7,255,20,233,1,-1,3.27605,0
5356,1,3,12,11,4.35352,0.436289,2.35,1,2.7,255,20,233,1,-1,3.05205,0
5357,2,3,12,11,4.35352,0.436289,2.35,1,2.29456,255,20,233,1,-1,2.88141,0
5358,3,3,12,11,4.35352,0.436289,2.35,1,1.8554,255,20,233,1,-1,2.77399,0
5359,4,3,12,11,4.35352,0.436289,2.35,1,1.42302,255,20,233,1,-1,2.73724,0
5360,5,3,12,11,4.35352,0.436289,2.35,1,1.00623,255,20,233,1,-1,3.15,0
5361,6,3,12,11,4.35352,0.436289,2.35,1,0.636396,255,20,233,1,-1,3.18198,0
5362,7,3,12,11,4.35352,0.436289,2.35,1,0.45,255,20,233,1,-1,3.27605,0
5363,8,3,12,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,3.4271,0
5364,9,3,12,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,3.62802,0
5365,10,3,12,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,3.87105,0
5366,11,3,12,11,5.18605,0.570747,1.84487,3,0.9,202,255,186,1,-1,4.1488,0
5367,12,3,12,11,5.18605,0.570747,1.84487,3,1.35,202,255,186,1,-1,4.45477,0
5368,13,3,12,11,5.18605,0.570747,1.84487,3,1.8,202,255,186,1,-1,4.78357,0
5369,14,3,12,11,5.18605,0.570747,1.84487,3,2.25,202,255,186,1,-1,5.13079,0
5370,15,3,12,11,5.18605,0.570747,1.84487,3,2.7,202,255,186,1,-1,5.49295,0
5371,16,3,12,11,5.18605,0.570747,1.84487,3,3.15,202,255,186,1,-1,5.86728,0
5372,17,3,12,11,5.18605,0.570747,1.84487,3,3.6,202,255,186,1,-1,6.2516,0
5373,18,3,12,11,5.18605,0.570747,1.84487,3,4.05,202,255,186,1,-1,6.64417,0
5374,19,3,12,11,5.18605,0.570747,1.84487,3,4.5,202,255,186,1,-1,7.04361,0
5375,20,3,12,11,5.18605,0.570747,1.84487,3,4.95,202,255,186,1,-1,7.44883,0
5376,0,4,12,11,4.35352,0.436289,2.35,1,2.25,255,20,233,1,-1,2.91633,0
5377,1,4,12,11,4.35352,0.436289,2.35,1,2.25,255,20,233,1,-1,2.66224,0
5378,2,4,12,11,4.35352,0.436289,2.35,1,2.25,255,20,233,1,-1,2.46475,0
5379,3,4,12,11,4.35352,0.436289,2.35,1,1.8,255,20,233,1,-1,2.33827,0
5380,4,4,12,11,4.35352,0.436289,2.35,1,1.35,255,20,233,1,-1,2.29456,0
5381,5,4,12,11,4.35352,0.436289,2.35,1,0.9,255,20,233,1,-1,2.7,0
5382,6,4,12,11,4.35352,0.436289,2.35,1,0.45,255,20,233,1,-1,2.73724,0
5383,7,4,12,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,2.84605,0
5384,8,4,12,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,3.01869,0
5385,9,4,12,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,3.245,0
5386,10,4,12,11,5.18605,0.570747,1.84487,3,0.9,202,255,186,1,-1,3.51461,0
5387,11,4,12,11,5.18605,0.570747,1.84487,3,1.35,202,255,186,1,-1,3.81838,0
5388,12,4,12,11,5.18605,0.570747,1.84487,3,1.8,202,255,186,1,-1,4.1488,0
5389,13,4,12,11,5.18605,0.570747,1.84487,3,2.25,202,255,186,1,-1,4.5,0
5390,14,4,12,11,5.18605,0.570747,1.84487,3,2.7,202,255,186,1,-1,4.86749,0
5391,15,4,12,11,5.18605,0.570747,1.84487,3,3.15,202,255,186,1,-1,5.24786,0
5392,16,4,12,11,5.18605,0.570747,1.84487,3,3.6,202,255,186,1,-1,5.63848,0
5393,17,4,12,11,5.18605,0.570747,1.84487,3,4.05,202,255,186,1,-1,6.03738,0
5394,18,4,12,11,5.18605,0.570747,1.84487,3,4.5,202,255,186,1,-1,6.44302,0
5395,19,4,12,11,5.18605,0.570747,1.84487,3,4.95,202,255,186,1,-1,6.8542,0
5396,20,4,12,11,5.18605,0.570747,1.84487,3,5.4,202,255,186,1,-1,7.26997,0
5397,0,5,12,11,4.35352,0.436289,2.35,1,1.8,255,20,233,1,-1,2.58505,0
5398,1,5,12,11,4.35352,0.436289,2.35,1,1.8,255,20,233,1,-1,2.29456,0
5399,2,5,12,11,4.35352,0.436289,2.35,1,1.8,255,20,233,1,-1,2.06216,0
5400,3,5,12,11,4.35352,0.436289,2.35,1,1.8,255,20,233,1,-1,1.90919,0
5401,4,5,12,11,4.35352,0.436289,2.35,1,1.35,255,20,233,1,-1,1.8554,0
5402,5,5,12,11,4.35352,0.436289,2.35,1,0.9,255,20,233,1,-1,2.25,0
5403,6,5,12,11,4.35352,0.436289,2.35,1,0.45,255,20,233,1,-1,2.29456,0
5404,7,5,12,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,2.42332,0
5405,8,5,12,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,2.62393,0
5406,9,5,12,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,2.88141,0
5407,10,5,12,11,5.18605,0.570747,1.84487,3,0.9,202,255,186,1,-1,3.18198,0
5408,11,5,12,11,5.18605,0.570747,1.84487,3,1.35,202,255,186,1,-1,3.51461,0
5409,12,5,12,11,5.18605,0.570747,1.84487,3,1.8,202,255,186,1,-1,3.87105,0
5410,13,5,12,11,5.18605,0.570747,1.84487,3,2.25,202,255,186,1,-1,4.24529,0
5411,14,5,12,11,5.18605,0.570747,1.84487,3,2.7,202,255,186,1,-1,4.63303,0
5412,15,5,12,11,5.18605,0.570747,1.84487,3,3.15,202,255,186,1,-1,5.03115,0
5413,16,5,12,11,5.18605,0.570747,1.84487,3,3.6,202,255,186,1,-1,5.43737,0
5414,17,5,12,11,5.18605,0.570747,1.84487,3,4.05,202,255,186,1,-1,5.85,0
5415,18,5,12,11,5.18605,0.570747,1.84487,3,4.5,202,255,186,1,-1,6.26777,0
5416,19,5,12,11,5.18605,0.570747,1.84487,3,4.95,202,255,186,1,-1,6.68973,0
5417,20,5,12,11,5.18605,0.570747,1.84487,3,5.4,202,255,186,1,-1,7.11512,0
5418,0,6,12,11,4.35352,0.436289,2.35,1,1.35,255,20,233,1,-1,2.29456,0
5419,1,6,12,11,4.35352,0.436289,2.35,1,1.35,255,20,233,1,-1,1.9615,0
5420,2,6,12,11,4.35352,0.436289,2.35,1,1.35,255,20,233,1,-1,1.68375,0
5421,3,6,12,11,4.35352,0.436289,2.35,1,1.35,255,20,233,1,-1,1.49248,0
5422,4,6,12,11,4.35352,0.436289,2.35,1,1.00623,255,20,233,1,-1,1.42302,0
5423,5,6,12,11,4.35352,0.436289,2.35,1,0.636396,255,20,233,1,-1,1.8,0
5424,6,6,12,11,4.35352,0.436289,2.35,1,0.45,255,20,233,1,-1,1.8554,0
5425,7,6,12,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,2.01246,0
5426,8,6,12,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,2.25,0
5427,9,6,12,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,2.54558,0
5428,10,6,12,11,5.18605,0.570747,1.84487,3,0.9,202,255,186,1,-1,2.88141,0
5429,11,6,12,11,5.18605,0.570747,1.84487,3,1.35,202,255,186,1,-1,3.245,0
5430,12,6,12,11,5.18605,0.570747,1.84487,3,1.8,202,255,186,1,-1,3.62802,0
5431,13,6,12,11,5.18605,0.570747,1.84487,3,2.25,202,255,186,1,-1,4.02492,0
5432,14,6,12,11,5.18605,0.570747,1.84487,3,2.7,202,255,186,1,-1,4.43199,0
5433,15,6,12,11,5.18605,0.570747,1.84487,3,3.15,202,255,186,1,-1,4.84665,0
5434,16,6,12,11,5.18605,0.570747,1.84487,3,3.6,202,255,186,1,-1,5.26711,0
5435,17,6,12,11,5.18605,0.570747,1.84487,3,4.05,202,255,186,1,-1,5.6921,0
5436,18,6,12,11,5.18605,0.570747,1.84487,3,4.5,202,255,186,1,-1,6.12066,0
5437,19,6,12,11,5.18605,0.570747,1.84487,3,4.95,202,255,186,1,-1,6.5521,0
5438,20,6,12,11,5.18605,0.570747,1.84487,3,5.4,202,255,186,1,-1,6.98588,0
5439,0,7,12,11,4.35352,0.436289,2.35,1,0.9,255,20,233,1,-1,2.06216,0
5440,1,7,12,11,4.35352,0.436289,2.35,1,0.9,255,20,233,1,-1,1.68375,0
5441,2,7,12,11,4.35352,0.436289,2.35,1,0.9,255,20,233,1,-1,1.35,0
5442,3,7,12,11,4.35352,0.436289,2.35,1,0.9,255,20,233,1,-1,1.10227,0
5443,4,7,12,11,4.35352,0.436289,2.35,1,0.9,255,20,233,1,-1,1.00623,0
5444,5,7,12,11,4.35352,0.436289,2.35,1,0.45,255,20,233,1,-1,1.35,0
5445,6,7,12,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,1.42302,0
5446,7,7,12,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,1.6225,0
5447,8,7,12,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,1.90919,0
5448,9,7,12,11,5.18605,0.570747,1.84487,3,0.9,202,255,186,1,-1,2.25,0
5449,10,7,12,11,5.18605,0.570747,1.84487,3,1.35,202,255,186,1,-1,2.62393,0
5450,11,7,12,11,5.18605,0.570747,1.84487,3,1.8,202,255,186,1,-1,3.01869,0
5451,12,7,12,11,5.18605,0.570747,1.84487,3,2.25,202,255,186,1,-1,3.4271,0
5452,13,7,12,11,5.18605,0.570747,1.84487,3,2.7,202,255,186,1,-1,3.8448,0
5453,14,7,12,11,5.18605,0.570747,1.84487,3,3.15,202,255,186,1,-1,4.26907,0
5454,15,7,12,11,5.18605,0.570747,1.84487,3,3.6,202,255,186,1,-1,4.69814,0
5455,16,7,12,11,5.18605,0.570747,1.84487,3,4.05,202,255,186,1,-1,5.13079,0
5456,17,7,12,11,5.18605,0.570747,1.84487,3,4.5,202,255,186,1,-1,5.56619,0
5457,18,7,12,11,5.18605,0.570747,1.84487,3,4.95,202,255,186,1,-1,6.00375,0
5458,19,7,12,11,5.18605,0.570747,1.84487,3,5.4,202,255,186,1,-1,6.44302,0
5459,20,7,12,11,5.18605,0.570747,1.84487,3,5.85,202,255,186,1,-1,6.88368,0
5460,0,8,12,11,4.35352,0.436289,2.35,1,0.45,255,20,233,1,-1,1.90919,0
5461,1,8,12,11,4.35352,0.436289,2.35,1,0.45,255,20,233,1,-1,1.49248,0
5462,2,8,12,11,4.35352,0.436289,2.35,1,0.45,255,20,233,1,-1,1.10227,0
5463,3,8,12,11,4.35352,0.436289,2.35,1,0.45,255,20,233,1,-1,0.779423,0
5464,4,8,12,11,4.35352,0.436289,2.35,1,0.45,255,20,233,1,-1,0.636396,0
5465,5,8,12,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,0.9,0
5466,6,8,12,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,1.00623,0
5467,7,8,12,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,1.27279,0
5468,8,8,12,11,5.18605,0.570747,1.84487,3,0.9,202,255,186,1,-1,1.6225,0
5469,9,8,12,11,5.18605,0.570747,1.84487,3,1.35,202,255,186,1,-1,2.01246,0
5470,10,8,12,11,5.18605,0.570747,1.84487,3,1.8,202,255,186,1,-1,2.42332,0
5471,11,8,12,11,5.18605,0.570747,1.84487,3,2.25,202,255,186,1,-1,2.84605,0
5472,12,8,12,11,5.18605,0.570747,1.84487,3,2.7,202,255,186,1,-1,3.27605,0
5473,13,8,12,11,5.18605,0.570747,1.84487,3,3.15,202,255,186,1,-1,3.71079,0
5474,14,8,12,11,5.18605,0.570747,1.84487,3,3.6,202,255,186,1,-1,4.1488,0
5475,15,8,12,11,5.18605,0.570747,1.84487,3,4.05,202,255,186,1,-1,4.58912,0
5476,16,8,12,11,5.18605,0.570747,1.84487,3,4.5,202,255,186,1,-1,5.03115,0
5477,17,8,12,11,5.18605,0.570747,1.84487,3,4.95,202,255,186,1,-1,5.47449,0
5478,18,8,12,11,5.18605,0.570747,1.84487,3,5.4,202,255,186,1,-1,5.91883,0
5479,19,8,12,11,5.18605,0.570747,1.84487,3,5.85,202,255,186,1,-1,6.36396,0
5480,20,8,12,11,5.18605,0.570747,1.84487,3,6.3,202,255,186,1,-1,6.80974,0
5481,0,9,12,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,1.8554,0
5482,1,9,12,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,1.42302,0
5483,2,9,12,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,1.00623,0
5484,3,9,12,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,0.636396,0
5485,4,9,12,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,0.45,0
5486,5,9,12,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,0.45,0
5487,6,9,12,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,0.636396,0
5488,7,9,12,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,1.00623,0
5489,8,9,12,11,5.18605,0.570747,1.84487,3,0.9,202,255,186,1,-1,1.42302,0
5490,9,9,12,11,5.18605,0.570747,1.84487,3,1.35,202,255,186,1,-1,1.8554,0
5491,10,9,12,11,5.18605,0.570747,1.84487,3,1.8,202,255,186,1,-1,2.29456,0
5492,11,9,12,11,5.18605,0.570747,1.84487,3,2.25,202,255,186,1,-1,2.73724,0
5493,12,9,12,11,5.18605,0.570747,1.84487,3,2.7,202,255,186,1,-1,3.18198,0
5494,13,9,12,11,5.18605,0.570747,1.84487,3,3.15,202,255,186,1,-1,3.62802,0
5495,14,9,12,11,5.18605,0.570747,1.84487,3,3.6,202,255,186,1,-1,4.07492,0
5496,15,9,12,11,5.18605,0.570747,1.84487,3,4.05,202,255,186,1,-1,4.52244,0
5497,16,9,12,11,5.18605,0.570747,1.84487,3,4.5,202,255,186,1,-1,4.97041,0
5498,17,9,12,11,5.18605,0.570747,1.84487,3,4.95,202,255,186,1,-1,5.41872,0
5499,18,9,12,11,5.18605,0.570747,1.84487,3,5.4,202,255,186,1,-1,5.86728,0
5500,19,9,12,11,5.18605,0.570747,1.84487,3,5.85,202,255,186,1,-1,6.31605,0
5501,20,9,12,11,5.18605,0.570747,1.84487,3,6.3,202,255,186,1,-1,6.76498,0
5502,0,10,12,11,4.30118,0.360767,2.70496,2,0,255,148,165,1,-1,1.8,0
5503,1,10,12,11,4.30118,0.360767,2.70496,2,0,255,148,165,1,-1,1.35,0
5504,2,10,12,11,4.30118,0.360767,2.70496,2,0,255,148,165,1,-1,0.9,0
5505,3,10,12,11,4.30118,0.360767,2.70496,2,0,255,148,165,1,-1,0.45,0
5506,4,10,12,11,4.30118,0.360767,2.70496,2,0,255,148,165,1,-1,0,0
5507,5,10,12,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,0,0
5508,6,10,12,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,0.45,0
5509,7,10,12,11,5.18605,0.570747,1.84487,3,0.9,202,255,186,1,-1,0.9,0
5510,8,10,12,11,5.18605,0.570747,1.84487,3,1.00623,202,255,186,1,-1,1.35,0
5511,9,10,12,11,5.18605,0.570747,1.84487,3,1.27279,202,255,186,1,-1,1.8,0
5512,10,10,12,11,5.18605,0.570747,1.84487,3,1.6225,202,255,186,1,-1,2.25,0
5513,11,10,12,11,5.18605,0.570747,1.84487,3,2.01246,202,255,186,1,-1,2.7,0
5514,12,10,12,11,5.18605,0.570747,1.84487,3,2.42332,202,255,186,1,-1,3.15,0
5515,13,10,12,11,5.18605,0.570747,1.84487,3,2.84605,202,255,186,1,-1,3.6,0
5516,14,10,12,11,5.18605,0.570747,1.84487,3,3.27605,202,255,186,1,-1,4.05,0
5517,15,10,12,11,5.18605,0.570747,1.84487,3,3.71079,202,255,186,1,-1,4.5,0
5518,16,10,12,11,5.18605,0.570747,1.84487,3,4.1488,202,255,186,1,-1,4.95,0
5519,17,10,12,11,5.18605,0.570747,1.84487,3,4.58912,202,255,186,1,-1,5.4,0
5520,18,10,12,11,5.18605,0.570747,1.84487,3,5.03115,202,255,186,1,-1,5.85,0
5521,19,10,12,11,5.18605,0.570747,1.84487,3,5.47449,202,255,186,1,-1,6.3,0
5522,20,10,12,11,5.18605,0.570747,1.84487,3,5.91883,202,255,186,1,-1,6.75,0
5523,0,11,12,11,4.30118,0.360767,2.70496,2,0.45,255,148,165,1,-1,1.8554,0
5524,1,11,12,11,4.30118,0.360767,2.70496,2,0.45,255,148,165,1,-1,1.42302,0
5525,2,11,12,11,4.30118,0.360767,2.70496,2,0.45,255,148,165,1,-1,1.00623,0
5526,3,11,12,11,4.30118,0.360767,2.70496,2,0.45,255,148,165,1,-1,0.636396,0
5527,4,11,12,11,4.30118,0.360767,2.70496,2,0.45,255,148,165,1,-1,0.45,0
5528,5,11,12,11,4.30118,0.360767,2.70496,2,0,255,148,165,1,-1,0.45,0
5529,6,11,12,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,0.636396,0
5530,7,11,12,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,1.00623,0
5531,8,11,12,11,5.18605,0.570747,1.84487,3,0.636396,202,255,186,1,-1,1.42302,0
5532,9,11,12,11,5.18605,0.570747,1.84487,3,1.00623,202,255,186,1,-1,1.8554,0
5533,10,11,12,11,5.18605,0.570747,1.84487,3,1.42302,202,255,186,1,-1,2.29456,0
5534,11,11,12,11,5.18605,0.570747,1.84487,3,1.8554,202,255,186,1,-1,2.73724,0
5535,12,11,12,11,5.18605,0.570747,1.84487,3,2.29456,202,255,186,1,-1,3.18198,0
5536,13,11,12,11,5.18605,0.570747,1.84487,3,2.73724,202,255,186,1,-1,3.62802,0
5537,14,11,12,11,5.18605,0.570747,1.84487,3,3.18198,202,255,186,1,-1,4.07492,0
5538,15,11,12,11,5.18605,0.570747,1.84487,3,3.62802,202,255,186,1,-1,4.52244,0
5539,16,11,12,11,5.18605,0.570747,1.84487,3,4.07492,202,255,186,1,-1,4.97041,0
5540,17,11,12,11,5.18605,0.570747,1.84487,3,4.52244,202,255,186,1,-1,5.41872,0
5541,18,11,12,11,5.18605,0.570747,1.84487,3,4.97041,202,255,186,1,-1,5.86728,0
5542,19,11,12,11,5.18605,0.570747,1.84487,3,5.41872,202,255,186,1,-1,6.31605,0
5543,20,11,12,11,5.18605,0.570747,1.84487,3,5.86728,202,255,186,1,-1,6.76498,0
5544,0,12,12,11,4.30118,0.360767,2.70496,2,0.9,255,148,165,1,-1,2.01246,0
5545,1,12,12,11,4.30118,0.360767,2.70496,2,0.9,255,148,165,1,-1,1.6225,0
5546,2,12,12,11,4.30118,0.360767,2.70496,2,0.9,255,148,165,1,-1,1.27279,0
5547,3,12,12,11,4.30118,0.360767,2.70496,2,0.9,255,148,165,1,-1,1.00623,0
5548,4,12,12,11,4.30118,0.360767,2.70496,2,0.636396,255,148,165,1,-1,0.9,0
5549,5,12,12,11,4.30118,0.360767,2.70496,2,0.45,255,148,165,1,-1,0.9,0
5550,6,12,12,11,4.30118,0.360767,2.70496,2,0,255,148,165,1,-1,1.00623,0
5551,7,12,12,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,1.27279,0
5552,8,12,12,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,1.6225,0
5553,9,12,12,11,5.18605,0.570747,1.84487,3,0.9,202,255,186,1,-1,2.01246,0
5554,10,12,12,11,5.18605,0.570747,1.84487,3,1.35,202,255,186,1,-1,2.42332,0
5555,11,12,12,11,5.18605,0.570747,1.84487,3,1.8,202,255,186,1,-1,2.84605,0
5556,12,12,12,11,5.18605,0.570747,1.84487,3,2.25,202,255,186,1,-1,3.27605,0
5557,13,12,12,11,5.18605,0.570747,1.84487,3,2.7,202,255,186,1,-1,3.71079,0
5558,14,12,12,11,5.18605,0.570747,1.84487,3,3.15,202,255,186,1,-1,4.1488,0
5559,15,12,12,11,5.18605,0.570747,1.84487,3,3.6,202,255,186,1,-1,4.58912,0
5560,16,12,12,11,5.18605,0.570747,1.84487,3,4.05,202,255,186,1,-1,5.03115,0
5561,17,12,12,11,5.18605,0.570747,1.84487,3,4.5,202,255,186,1,-1,5.47449,0
5562,18,12,12,11,5.18605,0.570747,1.84487,3,4.95,202,255,186,1,-1,5.91883,0
5563,19,12,12,11,5.18605,0.570747,1.84487,3,5.4,202,255,186,1,-1,6.36396,0
5564,20,12,12,11,5.18605,0.570747,1.84487,3,5.85,202,255,186,1,-1,6.80974,0
5565,0,13,12,11,4.30118,0.360767,2.70496,2,1.35,255,148,165,1,-1,2.25,0
5566,1,13,12,11,4.30118,0.360767,2.70496,2,1.35,255,148,165,1,-1,1.90919,0
5567,2,13,12,11,4.30118,0.360767,2.70496,2,1.35,255,148,165,1,-1,1.6225,0
5568,3,13,12,11,4.30118,0.360767,2.70496,2,1.35,255,148,165,1,-1,1.42302,0
5569,4,13,12,11,4.30118,0.360767,2.70496,2,0.9,255,148,165,1,-1,1.35,0
5570,5,13,12,11,4.30118,0.360767,2.70496,2,0.45,255,148,165,1,-1,1.35,0
5571,6,13,12,11,4.30118,0.360767,2.70496,2,0,255,148,165,1,-1,1.42302,0
5572,7,13,12,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,1.6225,0
5573,8,13,12,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,1.90919,0
5574,9,13,12,11,5.18605,0.570747,1.84487,3,0.636396,202,255,186,1,-1,2.25,0
5575,10,13,12,11,5.18605,0.570747,1.84487,3,1.00623,202,255,186,1,-1,2.62393,0
5576,11,13,12,11,5.18605,0.570747,1.84487,3,1.42302,202,255,186,1,-1,3.01869,0
5577,12,13,12,11,5.18605,0.570747,1.84487,3,1.8554,202,255,186,1,-1,3.4271,0
5578,13,13,12,11,5.18605,0.570747,1.84487,3,2.29456,202,255,186,1,-1,3.8448,0
5579,14,13,12,11,5.18605,0.570747,1.84487,3,2.73724,202,255,186,1,-1,4.26907,0
5580,15,13,12,11,5.18605,0.570747,1.84487,3,3.18198,202,255,186,1,-1,4.69814,0
5581,16,13,12,11,5.18605,0.570747,1.84487,3,3.62802,202,255,186,1,-1,5.13079,0
5582,17,13,12,11,5.18605,0.570747,1.84487,3,4.07492,202,255,186,1,-1,5.56619,0
5583,18,13,12,11,5.18605,0.570747,1.84487,3,4.52244,202,255,186,1,-1,6.00375,0
5584,19,13,12,11,5.18605,0.570747,1.84487,3,4.97041,202,255,186,1,-1,6.44302,0
5585,20,13,12,11,5.18605,0.570747,1.84487,3,5.41872,202,255,186,1,-1,6.88368,0
5586,0,14,12,11,4.30118,0.360767,2.70496,2,1.8,255,148,165,1,-1,2.54558,0
